station_id,station_name,cluster,hour,actual_mean,predicted_mean,mae,rmse,gap_mean
2377, 수서역 5번출구,0,21,2.4273973,2.387594472076756,1.3598093014663784,1.7352621995550672,-0.03980278819721679
2377, 수서역 5번출구,0,22,1.5945206,1.8488855287150787,1.178825593937217,1.5248286582947803,0.2543649807698731
2377, 수서역 5번출구,0,23,0.8273973,0.9648210989866779,0.8245115329621043,1.0724536146185095,0.13742383871270528
2404, 대모산입구역 4번 출구 앞,2,0,0.6712329,0.7883682793827472,0.7174274665356386,0.8910157162061072,0.11713540267041846
2404, 대모산입구역 4번 출구 앞,2,1,0.5150685,0.5684605842537078,0.5899824306325223,0.7203615098555181,0.053392091103022885
2404, 대모산입구역 4번 출구 앞,2,2,0.23287672,0.3845880558854582,0.45924980951616706,0.5721722854271587,0.15171134355669103
2404, 대모산입구역 4번 출구 앞,2,3,0.11232877,0.2746022098240445,0.32371780435426717,0.39134922235909775,0.1622734427007568
2404, 대모산입구역 4번 출구 앞,2,4,0.11780822,0.25243111603629803,0.30970798912322417,0.4080664592389596,0.13462289685821585
2404, 대모산입구역 4번 출구 앞,2,5,0.2739726,0.3555806041344758,0.4243187471357699,0.556889879556274,0.08160800139474979
2404, 대모산입구역 4번 출구 앞,2,6,1.1315068,1.1207970768454762,0.7299915400423536,0.9397387628577394,-0.010709772469592328
2404, 대모산입구역 4번 출구 앞,2,7,2.430137,2.556321302915285,1.1397215388467667,1.5265217054044629,0.12618431661391497
2404, 대모산입구역 4번 출구 앞,2,8,4.230137,3.9063878432410317,1.6188825423300233,2.173818212749625,-0.32374914306033786
2404, 대모산입구역 4번 출구 앞,2,9,2.6082191,2.368914236796402,1.2639142336705051,1.6501583913063025,-0.23930494128578997
2404, 대모산입구역 4번 출구 앞,2,10,1.6082191,1.5238710615470652,0.9431704357108297,1.2626381971415404,-0.08434811653512649
2404, 대모산입구역 4번 출구 앞,2,11,1.4191781,1.62323246565799,1.0959941014414707,1.3980688341664935,0.20405438346620913
2404, 대모산입구역 4번 출구 앞,2,12,1.7369863,1.7807011287114682,1.164013330405771,1.557311935164643,0.0437148273416052
2404, 대모산입구역 4번 출구 앞,2,13,1.5972602,1.7445044893406731,1.047306173336326,1.3483240005944823,0.14724421536807025
2404, 대모산입구역 4번 출구 앞,2,14,1.9863014,1.8246157237227576,1.3382755825401618,1.7255293348320249,-0.16168564614025627
2404, 대모산입구역 4번 출구 앞,2,15,1.6438357,1.9811862726096712,1.1950070061813263,1.5298678480036318,0.337350656171315
2404, 대모산입구역 4번 출구 앞,2,16,1.709589,2.157950032231585,1.2071245847512468,1.538802939428119,0.4483609911356948
2404, 대모산입구역 4번 출구 앞,2,17,2.569863,2.7349059523130963,1.4727301887818696,1.8701649284291928,0.16504293861446592
2404, 대모산입구역 4번 출구 앞,2,18,2.5616438,3.09595848040982,1.4850089162560078,1.8791529845506125,0.5343146447933815
2404, 대모산입구역 4번 출구 앞,2,19,2.4164383,2.5666377994372236,1.4644131242952176,1.858086419286844,0.15019944327283996
2404, 대모산입구역 4번 출구 앞,2,20,1.9835616,2.0807061064306787,1.1646761104059495,1.5018301128416078,0.09714446259506225
2404, 대모산입구역 4번 출구 앞,2,21,1.7041095,1.9996497464252545,1.1755946608026648,1.5713644272141376,0.2955401573841587
2404, 대모산입구역 4번 출구 앞,2,22,1.2356164,1.6200316452799897,1.0135008192429753,1.2939237201709386,0.3844152069238252
2404, 대모산입구역 4번 출구 앞,2,23,0.98630136,0.9878480456521662,0.8141294194068536,1.0852050657270542,0.0015466757891524235
2405, 청담공원앞 교차로,2,0,0.3780822,0.370978186099776,0.5073815381194055,0.664460193066197,-0.007104005681045931
2405, 청담공원앞 교차로,2,1,0.19452055,0.27697813250419284,0.36696697053463406,0.4560462830003988,0.08245758455898736
2405, 청담공원앞 교차로,2,2,0.24109589,0.205548511823006,0.35174259462948554,0.5142216002002803,-0.035547378587952906
2405, 청담공원앞 교차로,2,3,0.14520548,0.16855482746413497,0.2574345083210685,0.37707486617646535,0.023349348012080176
2405, 청담공원앞 교차로,2,4,0.04657534,0.13169653219518684,0.16738460171466452,0.25043497981838436,0.08512118972943342
2405, 청담공원앞 교차로,2,5,0.043835618,0.15407435743680406,0.18261866049578396,0.2494603728943411,0.1102387409984479
2405, 청담공원앞 교차로,2,6,1.0438356,0.7903359952480639,0.8128727851809808,1.090746293186533,-0.25349962119029223
2405, 청담공원앞 교차로,2,7,1.7123288,1.9426420844635275,1.256375354751623,1.7007307410243901,0.23031331734023996
2405, 청담공원앞 교차로,2,8,3.4849315,3.7508122433876316,3.106079768054995,4.334603490414911,0.2658807365383161
2405, 청담공원앞 교차로,2,9,1.3260274,1.9747405783383554,1.58918328218847,2.157431199640579,0.6487131810780814
2405, 청담공원앞 교차로,2,10,0.9479452,0.8364846172758834,0.8881499970789662,1.1730693141313129,-0.11146058820356872
2405, 청담공원앞 교차로,2,11,0.52328765,0.7862657638563602,0.7419256098512745,0.8965807545388951,0.2629780926234834
2405, 청담공원앞 교차로,2,12,0.49041095,0.7272500743413856,0.7025951588936062,0.8988663007298859,0.23683911543727593
2405, 청담공원앞 교차로,2,13,0.4712329,0.6796643114506261,0.6541649565891537,0.8011246178760759,0.20843143473829742
2405, 청담공원앞 교차로,2,14,0.57260275,0.6875713177838326,0.7193593856512858,0.933065388060048,0.11496857805780526
2405, 청담공원앞 교차로,2,15,0.7479452,0.7967333615534485,0.7396750045920334,0.9781008670480009,0.04878815607399645
2405, 청담공원앞 교차로,2,16,1.6575342,1.0990096301459096,1.0791401973128754,1.496348636318473,-0.5585246164294329
2405, 청담공원앞 교차로,2,17,0.9479452,1.4083496415790502,1.0263137649641645,1.3040215056921995,0.46040443609959814
2405, 청담공원앞 교차로,2,18,1.1890411,1.498544014907929,0.9652560350293817,1.2260463232332175,0.3095029190175181
2405, 청담공원앞 교차로,2,19,1.0575342,1.0151014355137633,0.8585570077074108,1.2365078295618395,-0.04243281106157909
2405, 청담공원앞 교차로,2,20,0.70958906,0.7738322410421221,0.7440392922766235,1.1027445387144634,0.06424319994623169
2405, 청담공원앞 교차로,2,21,0.5369863,0.7028859559822142,0.6877929270467853,0.8660644200187065,0.16589965461235112
2405, 청담공원앞 교차로,2,22,0.3452055,0.5110280150453093,0.5549651208298596,0.687792932836678,0.16582253559325455
2405, 청담공원앞 교차로,2,23,0.23287672,0.3541865732047855,0.44305170263396987,0.5652036918143424,0.12130986087601837
