station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap,cluster,pca_1,pca_2,대여소명,자치구,주소,station_lat,station_lon,park_distance_m,nearest_park_name,subway_distance_m,nearest_subway_name,bus_stop_count_300m,bus_stop_count_500m,cluster_name
2369,29.88082191780822,16.068296943860055,34.55172413793103,18.158653846153847,0.3387887956723055,0.118965754366662,16.393070291777185,1,3.242184606477762,-0.2241325205651715, KT선릉타워,강남구,서울특별시 강남구 대치동 1011,37.50542831,127.0528717,970.315188389435,봉은공원,364.1540634452012,선릉,36,84,고수요형
2370,11.17032967032967,6.330954838106538,11.182692307692308,11.139423076923077,0.323536645351697,0.147073290703394,0.0432692307692317,0,-1.2133821549641264,0.8917703640381345, 한티역 3번출구,강남구,서울특별시 강남구 대치동 1026,37.49655151,127.0542984,1072.0727451422404,도곡근린공원,130.5227810191877,한티,36,52,일반수요형
2371,8.705370101596516,6.520226817220407,9.464,6.698412698412699,0.3506168722907636,0.1368789596532177,2.765587301587302,0,-1.4249506166764452,0.0877588817527613, 한국우편사업진흥원,강남구,서울특별시 강남구 언주로 651,37.51474762,127.03513336,1103.9344585592598,도산근린공원,312.07670732911333,학동,28,68,일반수요형
2372,24.994520547945207,13.666414635947303,25.300766283524904,24.22596153846154,0.3369505645072893,0.1604187219116518,1.0748047450633642,1,1.6949190531906628,1.5953857815806136, 대치역 사거리,강남구,서울특별시 강남구 삼성로 156 ,37.49449921,127.063797,1719.6085566954882,도곡근린공원,18.55501612903316,대치,32,60,고수요형
2373,17.267586206896553,9.746375461430192,17.874274661508704,15.759615384615383,0.3063343717549325,0.1549644540298746,2.1146592768933186,0,0.0985299637846318,1.3287024013228486, 개포동역 사거리,강남구,서울특별시 강남구 개포동 181-3,37.48927689,127.06557465,1729.1531761515207,대모산도시자연공원,52.991827990449956,개포동,28,80,일반수요형
2375,32.46511627906977,16.715502625838266,36.986590038314176,21.172248803827753,0.4561351761334906,0.1288555536827911,15.814341234486424,1,3.860246943504092,-1.0981182012922472, 수서역 1번출구 앞,강남구,서울특별시 강남구 수서동 728,37.48735046,127.10099792,781.4843869239913,광평근린공원,39.78317144234957,수서,52,80,고수요형
2376,14.708211143695015,9.123313636751217,16.30674846625767,10.658031088082902,0.4956634433256903,0.1203269863423387,5.6487173781747675,0,0.1169089550460931,-1.630284915618917, 수서역 6번출구 앞,강남구,서울특별시 강남구 수서동 740,37.48677826,127.10051727,748.6188076506872,광평근린공원,106.56735714777216,수서,52,80,일반수요형
2377,43.67305061559507,20.700964807676655,47.38122605363985,34.411483253588514,0.3886922474549726,0.1006108065779169,12.969742800051336,1,5.833789040535667,-0.0318468321983978, 수서역 5번출구,강남구,서울특별시 강남구 수서동 724-4,37.48735046,127.10232544,898.1152949347037,광평근린공원,37.046495328444145,수서,64,80,고수요형
2380,11.54057771664374,5.729022454867259,12.901923076923078,8.120772946859903,0.3313468414779499,0.2411203814064362,4.781150130063175,0,-1.21731088026292,1.9002597359244615, 삼성동베이직하우스앞,강남구,서울특별시 강남구 봉은사로 456,37.51169586,127.04934692,595.2931881748775,봉은공원,376.6322208032294,삼성중앙,20,36,일반수요형
2381,11.43671766342142,6.078281196455411,12.50968992248062,8.70935960591133,0.3684786574242977,0.17560501033686,3.8003303165692905,0,-1.0581645483966196,0.5534621242532659, 언주역 6번출구앞,강남구,서울특별시 강남구 논현로 566,37.50636673,127.03452301,2011.583716939158,도곡근린공원,117.51405591928238,언주,36,64,일반수요형
2382,12.69050894085282,6.266286165074639,13.61271676300578,10.389423076923077,0.3505311077389985,0.1570561456752655,3.2232936860827035,0,-0.8625007070645537,0.5547323941989025, 역삼동 sk뷰 501동앞,강남구,서울특별시 강남구 역삼로 315-1,37.50122833,127.05036163,1301.5948136693837,도곡근린공원,389.68988849129255,선릉,32,68,일반수요형
2383,7.063380281690141,3.623335255565342,7.180392156862745,6.765,0.3996011964107677,0.1804586241276171,0.4153921568627456,0,-2.0450255539356386,0.3870780543818645, 보금자리정원,강남구,서울특별시 강남구 헌릉로569길 39-6,37.46632767,127.09488678,1924.5150633132707,대모산도시자연공원,2140.420978538258,일원,36,52,일반수요형
2384,38.66027397260274,20.283780540403605,41.63409961685824,31.197115384615383,0.4866770604492949,0.1162922542697186,10.436984232242851,1,5.080014541163376,-0.8017655195783032, 자곡사거리,강남구,서울특별시 강남구 밤고개로 206,37.47602844,127.10594177,945.7682363044029,율현공원,1211.79104569624,수서,32,60,고수요형
2385,14.263013698630138,7.887019546375863,15.490421455938698,11.182692307692308,0.3609296965040338,0.179216288897426,4.3077291482463895,0,-0.4387622870525236,0.794605110492159, 학동역,강남구,서울특별시 강남구 학동로 지하 180,37.51395035,127.03015137,1267.7821066602366,도산근린공원,136.27778444397282,학동,20,44,일반수요형
2386,7.878397711015737,6.305573989064808,8.299603174603174,6.78974358974359,0.3660795351370982,0.1301979299073906,1.5098595848595844,0,-1.5743170625896996,-0.1053670734011751, 크린랩 본사,강남구,논현동 279-166,37.50958633,127.04090881,1373.2438127262503,봉은공원,275.5574768692353,선정릉,32,64,일반수요형
2387,24.315068493150687,13.058354532986035,24.591170825335897,23.62679425837321,0.3571830985915493,0.1742535211267605,0.964376566962688,1,1.5336770240916675,1.5800580941830706, 래미안강남힐즈 사거리,강남구,서울특별시 강남구 자곡로 101,37.47245407,127.09607697,1555.2111881009623,대모산도시자연공원,1619.261288941875,일원,12,20,고수요형
2388,14.204735376044567,9.021352626265186,15.684824902723737,10.47549019607843,0.518188057652711,0.1094224924012158,5.209334706645304,0,0.0712397018739408,-2.022377018159012, 강남구 도시관리공단,강남구,강남구 삼성동 111-61,37.51678467,127.05161285,469.04874440037634,봉은공원,325.2626696590125,청담,24,56,일반수요형
2389,23.66712707182321,12.207336162674183,24.25338491295938,22.202898550724637,0.3760140064196089,0.1809746133644587,2.050486362234743,1,1.398439448955069,1.3555145843817074, 경기여자고등학교 후문 (삼성로3길 입구),강남구,강남구 개포동 198,37.48616028,127.06723785,1411.062820149564,대모산도시자연공원,342.63816251642027,개포동,40,88,고수요형
2390,14.242424242424242,9.21223574146482,14.625,13.276699029126211,0.3684719535783365,0.2445841392649903,1.3483009708737868,0,-0.4912249164200833,2.046241185655061, 구룡마을 입구 (래미안블레스티지 아파트),강남구,강남구 개포동 146-1,37.48088074,127.06304169,1587.379754179279,대모산도시자연공원,758.5163722276855,구룡,28,52,일반수요형
