row_feature,col_feature,correlation,target
pattern_prior,hour_weight,-0.2962245571785648,return_count
corrected_pattern_prior,hour_weight,0.030938006830370016,return_count
day_type_weekday,hour_weight,2.7556070071753106e-17,return_count
day_type_offday,hour_weight,-2.5660586660432887e-17,return_count
return_count,hour_weight,0.02158588250367138,return_count
base_value,pattern_prior,0.918966599399484,return_count
month_weight,pattern_prior,0.26511052804493374,return_count
year_weight,pattern_prior,0.15983833063374034,return_count
hour_weight,pattern_prior,-0.2962245571785648,return_count
pattern_prior,pattern_prior,1.0,return_count
corrected_pattern_prior,pattern_prior,0.8659528044398848,return_count
day_type_weekday,pattern_prior,0.2113126786428444,return_count
day_type_offday,pattern_prior,-0.21131267864284362,return_count
return_count,pattern_prior,0.6110250887238114,return_count
base_value,corrected_pattern_prior,0.7987327711823242,return_count
month_weight,corrected_pattern_prior,0.22179923656432152,return_count
year_weight,corrected_pattern_prior,0.13357654610734526,return_count
hour_weight,corrected_pattern_prior,0.030938006830370016,return_count
pattern_prior,corrected_pattern_prior,0.8659528044398848,return_count
corrected_pattern_prior,corrected_pattern_prior,1.0,return_count
day_type_weekday,corrected_pattern_prior,0.16204779577951084,return_count
day_type_offday,corrected_pattern_prior,-0.1620477957795099,return_count
return_count,corrected_pattern_prior,0.7319786789546567,return_count
base_value,day_type_weekday,0.23042157843258332,return_count
month_weight,day_type_weekday,-0.004845483656936862,return_count
year_weight,day_type_weekday,0.006452890149820664,return_count
hour_weight,day_type_weekday,2.7556070071753106e-17,return_count
pattern_prior,day_type_weekday,0.2113126786428444,return_count
corrected_pattern_prior,day_type_weekday,0.16204779577951084,return_count
day_type_weekday,day_type_weekday,1.0,return_count
day_type_offday,day_type_weekday,-0.9999999999999996,return_count
return_count,day_type_weekday,0.14162773559987793,return_count
base_value,day_type_offday,-0.2304215784325837,return_count
month_weight,day_type_offday,0.004845483656936732,return_count
year_weight,day_type_offday,-0.006452890149814636,return_count
hour_weight,day_type_offday,-2.5660586660432887e-17,return_count
pattern_prior,day_type_offday,-0.21131267864284362,return_count
corrected_pattern_prior,day_type_offday,-0.1620477957795099,return_count
day_type_weekday,day_type_offday,-0.9999999999999996,return_count
day_type_offday,day_type_offday,1.0,return_count
return_count,day_type_offday,-0.1416277355998779,return_count
base_value,return_count,0.5682827736320738,return_count
month_weight,return_count,0.17015672059987033,return_count
year_weight,return_count,0.07029160302302798,return_count
hour_weight,return_count,0.02158588250367138,return_count
pattern_prior,return_count,0.6110250887238114,return_count
corrected_pattern_prior,return_count,0.7319786789546567,return_count
day_type_weekday,return_count,0.14162773559987793,return_count
day_type_offday,return_count,-0.1416277355998779,return_count
return_count,return_count,1.0,return_count
