station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap
2387,24.18792866941015,12.95296084847621,24.472168905950095,23.47596153846154,0.3574547723019339,0.1739919469177111,0.9962073674885552
2388,14.15041782729805,8.987342321337774,15.640077821011673,10.397058823529411,0.518996062992126,0.10925196850393701,5.243018997482261
2389,23.60635359116022,12.17557191896607,24.203094777562864,22.115942028985508,0.37627991340471595,0.18114797261716692,2.087152748577356
2390,14.143250688705233,9.171101684536216,14.544230769230769,13.131067961165048,0.36784183872224385,0.24542267238021037,1.4131628080657208
2391,1.3015075376884422,0.6587006943528115,1.2758620689655173,1.3703703703703705,0.33204633204633205,0.04633204633204633,-0.09450830140485311
2392,3.00169779286927,2.155911940750509,3.2356979405034325,2.3289473684210527,0.47398190045248867,0.03733031674208145,0.9067505720823799
2394,22.714285714285715,11.03044252116004,24.0,19.5,0.4509554910498307,0.12681422351233673,4.5
2396,11.962603878116344,7.8404681482186005,11.458413926499032,13.234146341463415,0.3540581220331134,0.145189301840917,-1.7757324149643825
2398,7.959326788218794,5.82080495573131,9.058823529411764,5.197044334975369,0.39859030837004406,0.15418502202643172,3.8617791944363953
2401,8.070126227208975,5.042306088119949,8.279843444227005,7.53960396039604,0.3507125477928398,0.14772332290580464,0.7402394838309654
2403,25.9437585733882,13.91223935912508,25.72936660268714,26.48076923076923,0.434938930894094,0.12377729603976101,-0.75140262808209
2404,42.084931506849315,19.591883143585257,43.520153550863725,38.50717703349282,0.41559794284226287,0.13648199986980014,5.012976517370902
2405,26.286501377410467,17.330555345122182,30.864864864864863,14.884615384615385,0.5424439320897086,0.08305386711381262,15.980249480249478
2406,7.35343618513324,4.441083429115348,7.97265625,5.776119402985074,0.3187106618348274,0.20141140568376883,2.196536847014926
2407,27.525089605734767,13.468704915857668,30.530150753768844,20.05,0.34273064652646656,0.15671593202682466,10.480150753768843
2408,13.614325068870523,6.8487110309326775,13.951923076923077,12.762135922330097,0.4140024281667341,0.12282476730068798,1.1897871545929792
2409,17.55068493150685,9.005304385461216,19.685823754789272,12.192307692307692,0.39369341242585076,0.13690290352794254,7.49351606248158
2410,18.708965517241378,10.1442354779022,21.892100192678228,10.689320388349515,0.34974933647891476,0.10815393689177234,11.202779804328713
2411,16.85576923076923,8.81132319597155,16.340996168582375,18.160194174757283,0.3798386439572977,0.07309917692119632,-1.8191980061749078
2413,28.054794520547944,14.251696321395622,28.222648752399234,27.636363636363637,0.380859375,0.142724609375,0.5862851160355973
2414,36.850889192886456,18.232168880442202,41.47126436781609,25.311004784688997,0.33254139134308414,0.12231791521271067,16.160259583127093
2415,27.91495198902606,11.101599170971342,28.053742802303262,27.567307692307693,0.3427027027027027,0.13095823095823095,0.4864351099955684
2416,14.064471879286694,7.287838905251146,15.423371647509578,10.63768115942029,0.33609675217009655,0.16795084365551546,4.785690488089289
2417,7.52683615819209,4.5359619326965035,8.301556420233464,5.474226804123711,0.4400450365922312,0.1536873709889285,2.8273296161097523
2418,14.355371900826446,7.412786162374121,16.148362235067438,9.859903381642512,0.41383611590865477,0.09921320284014584,6.288458853424926
2419,14.110344827586207,7.5086664857844,15.11798839458414,11.60576923076923,0.40791788856304984,0.1367546432062561,3.51221916381491
2420,18.344307270233195,8.874783612527779,19.66602687140115,15.033653846153847,0.5075899199880356,0.07836685859567785,4.632373025247304
2421,15.090252707581227,8.1444339000731,16.417085427135678,11.705128205128204,0.41770334928229663,0.13217703349282298,4.711957222007474
2422,14.976616231086657,7.840226362540783,15.148362235067438,14.548076923076923,0.36351947097722265,0.1114070536370316,0.6002853119905147
2423,36.5013698630137,17.108725929244372,36.66986564299424,36.08133971291866,0.34226525557306914,0.16220070554679877,0.5885259300755763
2425,4.40680473372781,2.6929616625360007,4.357438016528926,4.53125,0.3041289023162135,0.1745552198724404,-0.17381198347107407
2426,16.932876712328767,8.136162140367786,18.791187739463602,12.26923076923077,0.5121753903405873,0.10128630369711189,6.521956970232832
2427,17.449931412894376,9.804015107116275,18.385796545105567,15.10576923076923,0.3771716060058172,0.15344705604905276,3.280027314336337
2430,15.460361613351878,11.283669536003993,17.58880308880309,9.975124378109452,0.3529147175242893,0.10471392587261605,7.613678710693637
2431,39.120383036935706,17.734163542874253,39.54597701149425,38.057416267942585,0.3579746127216142,0.17952932125747456,1.4885607435516661
3602,12.067415730337078,7.504781789738769,14.835271317829458,4.780612244897959,0.4920856610800745,0.0356145251396648,10.054659072931498
3604,18.703703703703702,11.812639905561388,22.22222222222222,9.830917874396135,0.4918958562522919,0.08588192152548588,12.391304347826086
3606,12.945682451253482,7.327645976622731,13.116279069767442,12.509900990099009,0.3121032813340506,0.1256589564281872,0.606378079668433
3609,11.981994459833794,6.6856052466872695,13.658301158301159,7.7254901960784315,0.3785689515662929,0.11062304935845567,5.932810962222727
3610,3.688549618320611,2.264087438654634,3.597872340425532,3.918918918918919,0.36423841059602646,0.11506622516556292,-0.3210465784933869
3611,8.664315937940762,4.692840320416153,9.362035225048924,6.863636363636363,0.3918280970209995,0.16099625590102556,2.4983988614125607
3612,13.65742024965326,8.170439842782873,13.241779497098646,14.71078431372549,0.34629836498425914,0.13760536203919976,-1.4690048166268443
3614,34.18493150684932,14.831011250555218,33.946360153256705,34.78365384615385,0.31404528150671207,0.1818473251853336,-0.8372936928971413
3615,8.631652661064425,5.744944072671249,9.738791423001949,5.8059701492537314,0.39509978906376764,0.13142949862080155,3.9328212737482175
3616,8.517482517482517,4.943168824059454,9.11089494163424,7.0,0.30558292282430216,0.21658456486042693,2.110894941634241
3618,16.718019257221457,8.132951201427915,17.192678227360307,15.533653846153847,0.425703472107948,0.1416817508639131,1.6590243812064607
3620,8.473597359735974,7.034164274283968,9.524663677130045,5.54375,0.482570593962999,0.08821811100292112,3.9809136771300446
3621,8.099130434782609,5.093096640441891,8.76201923076923,6.364779874213837,0.3616061842387803,0.09662873094266695,2.397239356555393
3622,7.3805555555555555,4.005512157817338,7.566731141199226,6.906403940886699,0.32668423033496424,0.16936394429808055,0.6603272003125271
3623,7.490056818181818,4.923299382570888,7.1643564356435645,8.316582914572864,0.4028067513749289,0.0777545989000569,-1.1522264789292995
3624,7.376770538243626,4.982491193364366,7.240631163708087,7.723618090452261,0.38306451612903225,0.12250384024577574,-0.4829869267441742
3627,23.383125864453664,16.389852027862137,20.83495145631068,29.692307692307693,0.3494617295634686,0.15799124571158168,-8.857356235997013
3628,23.332876712328765,11.522633000934148,25.877159309021113,16.99043062200957,0.3604180120941701,0.11665590324663888,8.886728687011544
3629,5.769794721407624,4.001625545482356,6.112224448897796,4.836065573770492,0.3184243964421855,0.18653113087674714,1.2761588751273036
3630,10.707015130674003,6.04671828017693,11.775431861804222,8.004854368932039,0.4766187050359712,0.12435765673175746,3.7705774928721834
3634,6.93342776203966,3.9077793125721927,7.621301775147929,5.180904522613066,0.3468845760980592,0.15178753830439223,2.440397252534863
3636,14.696844993141289,7.722523318571783,16.282692307692308,10.751196172248804,0.377356729512787,0.17136456972185926,5.531496135443504
3637,6.888423988842399,3.648117659403804,7.0623781676413255,6.450980392156863,0.3419720591212796,0.11743267867989471,0.6113977754844626
3638,9.417021276595746,6.169872243488285,9.344488188976378,9.604060913705585,0.35713209820756137,0.1426419641512276,-0.2595727247292068
3640,18.388121546961326,11.573682279253735,20.625,12.686274509803921,0.3664087733794036,0.10688800420641478,7.938725490196079
3641,24.252400548696844,12.551846231425973,26.798850574712645,17.830917874396135,0.4470588235294118,0.11544117647058824,8.96793270031651
3642,22.81095890410959,12.629461947880404,23.284069097888676,21.63157894736842,0.403194811434062,0.11313956281527744,1.6524901505202543
3643,15.0939226519337,8.682474140798073,16.21194605009634,12.263414634146342,0.40894948755490484,0.09169106881405564,3.948531415949999
3644,16.623626373626372,8.596156783880728,16.607692307692307,16.66346153846154,0.3111882333498595,0.16369195174351348,-0.05576923076923279
3646,11.853591160220995,7.649341238776856,12.91362763915547,9.133004926108374,0.3706595199254253,0.15089722675367048,3.780622713047096
3647,9.204166666666667,5.544231988735996,10.837837837837839,5.014851485148514,0.5021880187113325,0.07288365776369397,5.822986352689324
3648,4.078947368421052,2.590594781280614,3.936605316973415,4.435897435897436,0.34623655913978496,0.13655913978494624,-0.4992921189240209
3649,8.907433380084152,5.305536990460309,10.28875968992248,5.289340101522843,0.5147220910092899,0.0634545740828216,4.999419588399638
3651,28.48489010989011,15.542541955607781,27.603846153846153,30.6875,0.3620581569175869,0.14775522013791773,-3.0836538461538474
4901,11.611009174311926,6.6685629273824665,13.319899244332493,7.027027027027027,0.42635903919089757,0.06400126422250316,6.292872217305466
4902,19.993150684931507,11.018065085810228,23.310344827586206,11.66826923076923,0.3570400822199383,0.11613566289825282,11.642075596816976
4903,5.724340175953079,3.5396175973965174,6.282520325203252,4.278947368421052,0.34400614754098363,0.11398565573770492,2.0035729567821994
4905,14.377464788732395,9.111969176865147,16.94941634241245,7.63265306122449,0.2514694357366771,0.05074451410658307,9.316763281187962
4906,30.894520547945206,15.443906113816842,35.367816091954026,19.66826923076923,0.2995610340087793,0.08442335831153283,15.699546861184796
4907,9.178470254957507,5.335484417428047,9.653021442495128,7.917098445595855,0.3557098765432099,0.11682098765432099,1.7359229968992729
4908,7.436079545454546,4.4371898472414895,8.041257367387033,5.856410256410256,0.3262655205348615,0.14154727793696276,2.1848471109767766
4909,5.747800586510264,3.9401956802112,6.095334685598377,4.841269841269841,0.34158163265306124,0.11989795918367346,1.2540648443285365
4913,9.130434782608695,5.4431264723359725,10.329434697855751,6.055,0.3368663594470046,0.1509984639016897,4.274434697855751
4914,21.130494505494507,10.928214120073097,23.62380038387716,14.855072463768115,0.3013716440226224,0.0799583956315413,8.768727920109045
4915,6.3224893917963225,3.9120052780597296,7.13035019455253,4.170984455958549,0.35838926174496644,0.14496644295302014,2.9593657385939807
4916,4.885670731707317,3.1464084225741997,5.029535864978903,4.510989010989011,0.37254290171606863,0.1719188767550702,0.5185468539898919
4917,18.24380165289256,10.078850995503883,19.796545105566217,14.297560975609755,0.47368818422046055,0.08546621366553417,5.498984129956462
4918,16.84551724137931,8.494448782925128,18.197674418604652,13.507177033492823,0.40555146155735694,0.15164169327765495,4.690497385111829
4919,5.717329545454546,3.3886994403362505,5.579365079365079,6.065,0.36372670807453417,0.11652173913043479,-0.4856349206349213
4923,20.31697054698457,9.424922484733353,21.045186640471513,18.5,0.37353306640894657,0.11949468452298771,2.5451866404715133
4924,7.049780380673499,4.6829552207757095,7.706720977596741,5.369791666666667,0.3223260643821391,0.14558670820353065,2.336929310930074
4925,5.85631067961165,3.5619495247559394,6.145945945945946,5.117241379310345,0.30603448275862066,0.1926392572944297,1.028704566635601
4926,17.135593220338983,9.886357790155722,18.21315789473684,14.42384105960265,0.41257281019892295,0.0884712605780855,3.7893168351341924
4928,9.44015444015444,5.500421082464446,9.96774193548387,8.095890410958905,0.4198364008179959,0.15664621676891616,1.8718515245249652
4929,7.361328125,4.092892578752039,8.068306010928962,5.589041095890411,0.3427964977447599,0.20615547890687186,2.4792649150385513
4930,7.101851851851852,4.696229054076177,7.288461538461538,6.616666666666666,0.43122555410691005,0.06649282920469361,0.6717948717948721
