station_id,same_station_return_ratio,net_flow_mean,abs_net_flow_mean,morning_peak_ratio,evening_peak_ratio,lunch_ratio
3634,0.09642492339121553,0.509915014164306,2.3342776203966005,0.16506639427987743,0.18181818181818182,0.13707865168539327
3636,0.10453612096322569,0.01783264746227709,2.684499314128944,0.16921784580922158,0.20813888370356542,0.14317715139070375
3637,0.13727475197408381,-0.20223152022315202,2.071129707112971,0.16298845920226768,0.17898359991901194,0.15691435513261795
3638,0.26344328965205605,-0.9631205673758865,2.6652482269503546,0.11070944419340262,0.24642265401415875,0.12637445398403374
3640,0.08232554645834898,-1.4433701657458564,3.846685082872928,0.20431157515210696,0.16209719822729662,0.14053932246676182
3641,0.07516968325791855,2.9794238683127574,5.289437585733882,0.1966628959276018,0.25039592760180995,0.11487556561085972
3642,0.05945231803987509,15.553424657534247,15.663013698630136,0.2552245976459284,0.14797021378813355,0.11728320922411722
3643,0.142203513909224,-0.6588397790055248,2.9544198895027622,0.20525256222547583,0.20369692532942898,0.11374450951683748
3644,0.056850107420261115,8.766483516483516,8.87912087912088,0.1406379110890762,0.17055032226078334,0.14956205585853577
3646,0.04369610813330226,1.1643646408839778,2.8908839779005526,0.1524120251689583,0.21824749475646701,0.13446749009554881
3647,0.026407122378149992,1.788888888888889,2.8027777777777776,0.22906292440018108,0.27312509431115134,0.1051757959861174
3648,0.0931899641577061,0.05555555555555555,1.5789473684210527,0.14444444444444443,0.2017921146953405,0.15591397849462366
3649,0.02487797197291765,1.6858345021037868,2.7293127629733522,0.25397575185010235,0.26074633915918755,0.10659738623838766
3651,0.11896609924289916,0.9986263736263736,4.427197802197802,0.15219173458070115,0.20986642233688577,0.13333654819887159
4901,0.05736409608091024,1.3357798165137615,2.7963302752293577,0.25442477876106195,0.17193426042983564,0.17430467762326168
4902,0.08139773895169579,-0.9287671232876712,3.254794520547945,0.17341555327166838,0.18362452894826994,0.15683453237410072
4903,0.11270491803278689,-0.9032258064516129,2.3841642228739004,0.05968237704918033,0.2843237704918033,0.14933401639344263
4905,0.17809561128526646,-5.595774647887324,6.063380281690141,0.09463166144200627,0.15683777429467086,0.27449059561128525
4906,0.11816609763667804,-7.054794520547945,7.717808219178083,0.10246973795060524,0.19709129605817408,0.18600629627987408
4907,0.10725308641975309,1.0679886685552409,2.9858356940509916,0.1697530864197531,0.18595679012345678,0.145679012345679
4908,0.06838586437440305,-1.1761363636363635,2.715909090909091,0.045654250238777457,0.28061127029608407,0.13199617956064946
4909,0.04056122448979592,2.2595307917888565,3.101173020527859,0.15178571428571427,0.18979591836734694,0.13826530612244897
4913,0.07526881720430108,-1.7335203366058907,2.978962131837307,0.10199692780337942,0.2348694316436252,0.1675883256528418
4914,0.09048950139764675,-5.145604395604396,5.936813186813187,0.05701098615354612,0.24436065786907626,0.18988493791848143
4915,0.05145413870246085,0.005657708628005658,1.6916548797736917,0.19932885906040268,0.15906040268456376,0.1628635346756152
4916,0.053978159126365055,1.1676829268292683,2.1371951219512195,0.1765990639625585,0.19594383775351015,0.12355694227769111
4917,0.10721026802567006,-1.3691460055096418,4.03030303030303,0.29943374858437144,0.17425443563608908,0.12087580218950547
4918,0.09023172029804306,-1.5558620689655172,3.892413793103448,0.16441496765741423,0.24113649389994268,0.11839842790469172
4919,0.04596273291925466,0.4474431818181818,2.049715909090909,0.1560248447204969,0.20770186335403726,0.16198757763975155
4923,0.11148695292006075,0.5455820476858345,3.241234221598878,0.12398177550738644,0.2495512909015601,0.14648626259837083
4924,0.08224299065420561,0.3191800878477306,2.20497803806735,0.12897196261682242,0.19335410176531673,0.187331256490135
4925,0.06001326259946949,-1.8174757281553398,2.8155339805825244,0.0636604774535809,0.24237400530503977,0.17141909814323608
4926,0.12462908011869436,-1.8135593220338984,3.903954802259887,0.16683151994724696,0.24574129025167601,0.13792724475217058
4928,0.029447852760736196,0.7741312741312741,2.4034749034749034,0.13210633946830266,0.28773006134969326,0.09877300613496932
4929,0.05969753250198992,-2.00390625,3.14453125,0.12310957813743699,0.2196869196073229,0.111170071637039
4930,0.04074315514993481,1.5856481481481481,2.7199074074074074,0.3060625814863103,0.12516297262059975,0.23272490221642764
