weight_lightgbm,weight_xgboost,weight_random_forest,rmse,mae,r2,exact_match_hits_rounded,exact_match_rate_rounded,bucket_accuracy_0_1_2_3plus,n_samples
0.85,0.0,0.15,1.0180971874066944,0.7113121650651757,0.17329547911405574,4429,0.504212204007286,0.5114981785063752,8784
0.85,0.05,0.1,1.018932354199185,0.7116203605177123,0.17193859617335094,4435,0.5048952641165756,0.5122950819672131,8784
0.85,0.1,0.05,1.01993387275025,0.7120366845071334,0.17030997690980199,4436,0.5050091074681239,0.5122950819672131,8784
0.85,0.15,0.0,1.0211012535756239,0.7126306875744634,0.16840962132340964,4427,0.5039845173041895,0.511384335154827,8784
0.9,0.0,0.1,1.019645354642582,0.7121182060864828,0.17077931466572605,4443,0.5058060109289617,0.5132058287795993,8784
0.9,0.05,0.05,1.020594271026887,0.7125024991089914,0.16923519497610873,4437,0.5051229508196722,0.5125227686703097,8784
0.9,0.1,0.0,1.0217090514341967,0.713043312673355,0.16741933896364758,4435,0.5048952641165756,0.5121812386156649,8784
0.95,0.0,0.05,1.0213749661991272,0.7130455529707163,0.1679637354908603,4435,0.5048952641165756,0.5121812386156649,8784
0.95,0.05,0.0,1.0224370864592143,0.7135412993294906,0.16623237905233046,4440,0.505464480874317,0.512636612021858,8784
1.0,0.0,0.0,1.023285102015872,0.7141303313111125,0.1648487415894585,4436,0.5050091074681239,0.5125227686703097,8784
