year,month,year_month,hour,feature,hourly_mean
2024,11.0,2024-11,5,bike_change_rollmean_168,-6.901311345755693e-05
2024,11.0,2024-11,6,bike_change_rollmean_168,-0.000126934833126294
2024,11.0,2024-11,7,bike_change_rollmean_168,-0.00034136843623188405
2024,11.0,2024-11,8,bike_change_rollmean_168,-0.0009476979416149067
2024,11.0,2024-11,9,bike_change_rollmean_168,-0.001359311877846791
2024,11.0,2024-11,10,bike_change_rollmean_168,-0.00097111310621118
2024,11.0,2024-11,11,bike_change_rollmean_168,-0.0005484077821946169
2024,11.0,2024-11,12,bike_change_rollmean_168,-0.0007049196672877846
2024,11.0,2024-11,13,bike_change_rollmean_168,-0.000814601220289855
2024,11.0,2024-11,14,bike_change_rollmean_168,-0.0007369614650103519
2024,11.0,2024-11,15,bike_change_rollmean_168,-0.0007295672033126293
2024,11.0,2024-11,16,bike_change_rollmean_168,-0.0008035098242236024
2024,11.0,2024-11,17,bike_change_rollmean_168,-0.0009834368720496893
2024,11.0,2024-11,18,bike_change_rollmean_168,-0.0014172335900621117
2024,11.0,2024-11,19,bike_change_rollmean_168,-0.0015614217041407866
2024,11.0,2024-11,20,bike_change_rollmean_168,-0.001070935649689441
2024,11.0,2024-11,21,bike_change_rollmean_168,-0.0007751651532091098
2024,11.0,2024-11,22,bike_change_rollmean_168,-0.000838016382815735
2024,11.0,2024-11,23,bike_change_rollmean_168,-0.0005705905654244306
2024,12.0,2024-12,0,bike_change_rollmean_168,-9.540983570426768e-06
2024,12.0,2024-12,1,bike_change_rollmean_168,-4.054917812061711e-05
2024,12.0,2024-12,2,bike_change_rollmean_168,5.128278541374474e-05
2024,12.0,2024-12,3,bike_change_rollmean_168,5.486065397715888e-05
2024,12.0,2024-12,4,bike_change_rollmean_168,2.6237704267681824e-05
2024,12.0,2024-12,5,bike_change_rollmean_168,1.4311475255459826e-05
2024,12.0,2024-12,6,bike_change_rollmean_168,-4.007212981260846e-13
2024,12.0,2024-12,7,bike_change_rollmean_168,2.3852458825886594e-05
2024,12.0,2024-12,8,bike_change_rollmean_168,-1.192622660789421e-05
2024,12.0,2024-12,9,bike_change_rollmean_168,2.5045085153275888e-05
2024,12.0,2024-12,10,bike_change_rollmean_168,-7.394262252053697e-05
2024,12.0,2024-12,11,bike_change_rollmean_168,-9.421721218192746e-05
2024,12.0,2024-12,12,bike_change_rollmean_168,-7.155737868162693e-05
2024,12.0,2024-12,13,bike_change_rollmean_168,-0.00013595901642957323
2024,12.0,2024-12,14,bike_change_rollmean_168,-8.10983618513324e-05
2024,12.0,2024-12,15,bike_change_rollmean_168,2.2659834902825086e-05
2024,12.0,2024-12,16,bike_change_rollmean_168,2.3852457423362047e-05
2024,12.0,2024-12,17,bike_change_rollmean_168,-5.963114726507714e-05
2024,12.0,2024-12,18,bike_change_rollmean_168,-0.00018485655439791625
2024,12.0,2024-12,19,bike_change_rollmean_168,-0.00015384835664195552
2024,12.0,2024-12,20,bike_change_rollmean_168,-0.00017293032879182527
2024,12.0,2024-12,21,bike_change_rollmean_168,-2.146721178120617e-05
2024,12.0,2024-12,22,bike_change_rollmean_168,-3.6971311560809455e-05
2024,12.0,2024-12,23,bike_change_rollmean_168,-7.394262031656982e-05
2023,1.0,2023-01,0,bike_change_rollmean_24,0.00016955808481473547
2023,1.0,2023-01,1,bike_change_rollmean_24,0.00021566598343685298
2023,1.0,2023-01,2,bike_change_rollmean_24,2.5879919668737053e-05
2023,1.0,2023-01,3,bike_change_rollmean_24,8.626641407867491e-06
2023,1.0,2023-01,4,bike_change_rollmean_24,-3.4506555693581785e-05
2023,1.0,2023-01,5,bike_change_rollmean_24,-4.3133196687370596e-05
2023,1.0,2023-01,6,bike_change_rollmean_24,5.175983519668736e-05
2023,1.0,2023-01,7,bike_change_rollmean_24,7.763975859213246e-05
2023,1.0,2023-01,8,bike_change_rollmean_24,0.0004313319610766045
2023,1.0,2023-01,9,bike_change_rollmean_24,0.00122498277184265
2023,1.0,2023-01,10,bike_change_rollmean_24,0.000534851635610766
2023,1.0,2023-01,11,bike_change_rollmean_24,0.00026742581532091095
2023,1.0,2023-01,12,bike_change_rollmean_24,0.00045721187826086964
2023,1.0,2023-01,13,bike_change_rollmean_24,0.00043133197142857134
2023,1.0,2023-01,14,bike_change_rollmean_24,0.0003795721254658385
2023,1.0,2023-01,15,bike_change_rollmean_24,0.00028467909316770183
2023,1.0,2023-01,16,bike_change_rollmean_24,0.0002846791060041407
2023,1.0,2023-01,17,bike_change_rollmean_24,0.0005607315581780538
2023,1.0,2023-01,18,bike_change_rollmean_24,0.0007850241838509317
2023,1.0,2023-01,19,bike_change_rollmean_24,0.0010783298848861284
2023,1.0,2023-01,20,bike_change_rollmean_24,0.0006728778650103519
2023,1.0,2023-01,21,bike_change_rollmean_24,0.000457211884057971
2023,1.0,2023-01,22,bike_change_rollmean_24,0.0003881987685300207
2023,1.0,2023-01,23,bike_change_rollmean_24,0.0002501725378881988
2023,2.0,2023-02,0,bike_change_rollmean_24,0.00012939959316770185
2023,2.0,2023-02,1,bike_change_rollmean_24,8.318544720496896e-05
2023,2.0,2023-02,2,bike_change_rollmean_24,5.545696805678793e-05
2023,2.0,2023-02,3,bike_change_rollmean_24,-4.6214141082519956e-05
2023,2.0,2023-02,4,bike_change_rollmean_24,2.7728482697426798e-05
2023,2.0,2023-02,5,bike_change_rollmean_24,-3.697131144631765e-05
2023,2.0,2023-02,6,bike_change_rollmean_24,-7.39426228926353e-05
2023,2.0,2023-02,7,bike_change_rollmean_24,0.00010167110514640639
2023,2.0,2023-02,8,bike_change_rollmean_24,0.00020334220541259984
2023,2.0,2023-02,9,bike_change_rollmean_24,8.318546228926348e-05
2023,2.0,2023-02,10,bike_change_rollmean_24,0.0002125850323868678
2023,2.0,2023-02,11,bike_change_rollmean_24,4.6214126441881144e-05
2023,2.0,2023-02,12,bike_change_rollmean_24,0.0001756137307009761
2023,2.0,2023-02,13,bike_change_rollmean_24,0.00033274178260869574
2023,2.0,2023-02,14,bike_change_rollmean_24,0.00026804199023957405
2023,2.0,2023-02,15,bike_change_rollmean_24,0.00022182786601597157
2023,2.0,2023-02,16,bike_change_rollmean_24,9.242817657497811e-06
2023,2.0,2023-02,17,bike_change_rollmean_24,0.00030501331410825197
2023,2.0,2023-02,18,bike_change_rollmean_24,0.0006007838039041704
2023,2.0,2023-02,19,bike_change_rollmean_24,0.0003327417746228927
2023,2.0,2023-02,20,bike_change_rollmean_24,0.000268042012866016
2023,2.0,2023-02,21,bike_change_rollmean_24,0.00010167109804791484
2023,2.0,2023-02,22,bike_change_rollmean_24,0.00013864241881100266
2023,2.0,2023-02,23,bike_change_rollmean_24,0.0003050133123336291
2023,3.0,2023-03,0,bike_change_rollmean_24,0.00025045082147866156
2023,3.0,2023-03,1,bike_change_rollmean_24,8.348359447004613e-06
2023,3.0,2023-03,2,bike_change_rollmean_24,0.00020870901983570424
2023,3.0,2023-03,3,bike_change_rollmean_24,0.00014192213183730713
2023,3.0,2023-03,4,bike_change_rollmean_24,7.513524544179523e-05
2023,3.0,2023-03,5,bike_change_rollmean_24,0.00011687704908835903
2023,3.0,2023-03,6,bike_change_rollmean_24,0.00010852868924063313
2023,3.0,2023-03,7,bike_change_rollmean_24,0.00017531557523542375
2023,3.0,2023-03,8,bike_change_rollmean_24,0.0006511721222199959
2023,3.0,2023-03,9,bike_change_rollmean_24,0.0007597008070526947
2023,3.0,2023-03,10,bike_change_rollmean_24,0.0007430040757363254
2023,3.0,2023-03,11,bike_change_rollmean_24,0.0007847458865958726
2023,3.0,2023-03,12,bike_change_rollmean_24,0.0006344754013223803
2023,3.0,2023-03,13,bike_change_rollmean_24,0.000676217199358846
2023,3.0,2023-03,14,bike_change_rollmean_24,0.0002754958881987578
2023,3.0,2023-03,15,bike_change_rollmean_24,0.00048420492486475646
2023,3.0,2023-03,16,bike_change_rollmean_24,0.0009350163971148065
2023,3.0,2023-03,17,bike_change_rollmean_24,0.0008598811440593067
2023,3.0,2023-03,18,bike_change_rollmean_24,0.0013357376922460429
2023,3.0,2023-03,19,bike_change_rollmean_24,0.0014192213051492685
2023,3.0,2023-03,20,bike_change_rollmean_24,0.0009183196469645362
2023,3.0,2023-03,21,bike_change_rollmean_24,0.0006428237699859748
2023,3.0,2023-03,22,bike_change_rollmean_24,0.00047585655179322784
2023,3.0,2023-03,23,bike_change_rollmean_24,0.00041741803245842513
2023,4.0,2023-04,0,bike_change_rollmean_24,-0.00014665286211180124
2023,4.0,2023-04,1,bike_change_rollmean_24,-6.901311180124223e-05
2023,4.0,2023-04,2,bike_change_rollmean_24,-0.00010351967039337473
2023,4.0,2023-04,3,bike_change_rollmean_24,-8.62663768115942e-06
2023,4.0,2023-04,4,bike_change_rollmean_24,5.1759834368530034e-05
2023,4.0,2023-04,5,bike_change_rollmean_24,-9.489303312629399e-05
2023,4.0,2023-04,6,bike_change_rollmean_24,-7.763975486542442e-05
2023,4.0,2023-04,7,bike_change_rollmean_24,-0.0003191856492753623
2023,4.0,2023-04,8,bike_change_rollmean_24,-0.0011214630964803312
2023,4.0,2023-04,9,bike_change_rollmean_24,-0.001656314763146998
2023,4.0,2023-04,10,bike_change_rollmean_24,-0.0008540372749482403
2023,4.0,2023-04,11,bike_change_rollmean_24,-0.00038819875445134577
2023,4.0,2023-04,12,bike_change_rollmean_24,-0.0002674258049689441
2023,4.0,2023-04,13,bike_change_rollmean_24,-0.00019841267494824028
2023,4.0,2023-04,14,bike_change_rollmean_24,0.0003278123159420289
2023,4.0,2023-04,15,bike_change_rollmean_24,0.00045721186625258806
2023,4.0,2023-04,16,bike_change_rollmean_24,0.00026742581366459627
2023,4.0,2023-04,17,bike_change_rollmean_24,0.00012939961200828147
2023,4.0,2023-04,18,bike_change_rollmean_24,-0.0012422359933747414
2023,4.0,2023-04,19,bike_change_rollmean_24,-0.0015873016314699791
2023,4.0,2023-04,20,bike_change_rollmean_24,-0.0007677708960662525
2023,4.0,2023-04,21,bike_change_rollmean_24,-0.0009316770231884058
2023,4.0,2023-04,22,bike_change_rollmean_24,-0.0009748102186335403
2023,4.0,2023-04,23,bike_change_rollmean_24,-0.0008367840045548655
2023,5.0,2023-05,0,bike_change_rollmean_24,0.00045915984572230013
2023,5.0,2023-05,1,bike_change_rollmean_24,0.00016696722340212377
2023,5.0,2023-05,2,bike_change_rollmean_24,0.0003005409825686235
2023,5.0,2023-05,3,bike_change_rollmean_24,-5.009016429573231e-05
2023,5.0,2023-05,4,bike_change_rollmean_24,-9.183196914446e-05
2023,5.0,2023-05,5,bike_change_rollmean_24,5.843852534562211e-05
2023,5.0,2023-05,6,bike_change_rollmean_24,0.00020870901662993385
2023,5.0,2023-05,7,bike_change_rollmean_24,0.0005843852350230414
2023,5.0,2023-05,8,bike_change_rollmean_24,0.001803245884592266
2023,5.0,2023-05,9,bike_change_rollmean_24,0.0026547786263273893
2023,5.0,2023-05,10,bike_change_rollmean_24,0.0007847458689641355
2023,5.0,2023-05,11,bike_change_rollmean_24,0.0002254057375275496
2023,5.0,2023-05,12,bike_change_rollmean_24,0.00014192214586255253
2023,5.0,2023-05,13,bike_change_rollmean_24,-3.3393462232017626e-05
2023,5.0,2023-05,14,bike_change_rollmean_24,-0.00032558605209376886
2023,5.0,2023-05,15,bike_change_rollmean_24,-0.0006261270494890802
2023,5.0,2023-05,16,bike_change_rollmean_24,-0.0005593401502704869
2023,5.0,2023-05,17,bike_change_rollmean_24,-0.00039237296774193535
2023,5.0,2023-05,18,bike_change_rollmean_24,0.0010518934273692647
2023,5.0,2023-05,19,bike_change_rollmean_24,0.0018366393187737927
2023,5.0,2023-05,20,bike_change_rollmean_24,0.000935016355840513
2023,5.0,2023-05,21,bike_change_rollmean_24,0.0013607827834101382
2023,5.0,2023-05,22,bike_change_rollmean_24,0.0014693114598276899
2023,5.0,2023-05,23,bike_change_rollmean_24,0.0009851065477860148
2023,6.0,2023-06,0,bike_change_rollmean_24,-0.0006815044919254658
2023,6.0,2023-06,1,bike_change_rollmean_24,-0.00025017253830227743
2023,6.0,2023-06,2,bike_change_rollmean_24,-0.00040545203395445133
2023,6.0,2023-06,3,bike_change_rollmean_24,-0.00010351966873706004
2023,6.0,2023-06,4,bike_change_rollmean_24,-5.175983602484472e-05
2023,6.0,2023-06,5,bike_change_rollmean_24,-6.038647660455485e-05
2023,6.0,2023-06,6,bike_change_rollmean_24,-0.00023291926169772254
2023,6.0,2023-06,7,bike_change_rollmean_24,-0.0003191856596273292
2023,6.0,2023-06,8,bike_change_rollmean_24,-0.0011645963180124221
2023,6.0,2023-06,9,bike_change_rollmean_24,-0.001742581152795031
2023,6.0,2023-06,10,bike_change_rollmean_24,-0.0003623188790890268
2023,6.0,2023-06,11,bike_change_rollmean_24,-0.00018115939213250522
2023,6.0,2023-06,12,bike_change_rollmean_24,-4.3133202898550726e-05
2023,6.0,2023-06,13,bike_change_rollmean_24,-9.489305051759834e-05
2023,6.0,2023-06,14,bike_change_rollmean_24,-0.00013802623229813661
2023,6.0,2023-06,15,bike_change_rollmean_24,-0.0001293995971014492
2023,6.0,2023-06,16,bike_change_rollmean_24,4.313318799171852e-05
2023,6.0,2023-06,17,bike_change_rollmean_24,-2.8985507863234677e-12
2023,6.0,2023-06,18,bike_change_rollmean_24,-0.00017253275072463784
2023,6.0,2023-06,19,bike_change_rollmean_24,-0.0006469979283643891
2023,6.0,2023-06,20,bike_change_rollmean_24,-0.0002501725287784678
2023,6.0,2023-06,21,bike_change_rollmean_24,-9.489304099378878e-05
2023,6.0,2023-06,22,bike_change_rollmean_24,-0.000301932383436853
2023,6.0,2023-06,23,bike_change_rollmean_24,-1.7253287370600412e-05
2023,7.0,2023-07,0,bike_change_rollmean_24,0.0002504508026447606
2023,7.0,2023-07,1,bike_change_rollmean_24,0.0001335737796032859
2023,7.0,2023-07,2,bike_change_rollmean_24,7.51352490482869e-05
2023,7.0,2023-07,3,bike_change_rollmean_24,9.183196513724704e-05
2023,7.0,2023-07,4,bike_change_rollmean_24,0.00011687704948908034
2023,7.0,2023-07,5,bike_change_rollmean_24,3.3393439791624935e-05
2023,7.0,2023-07,6,bike_change_rollmean_24,0.00015861885313564415
2023,7.0,2023-07,7,bike_change_rollmean_24,0.00034228278902023637
2023,7.0,2023-07,8,bike_change_rollmean_24,0.0006511720869565217
2023,7.0,2023-07,9,bike_change_rollmean_24,0.0010435450526948508
2023,7.0,2023-07,10,bike_change_rollmean_24,0.0001586188511320377
2023,7.0,2023-07,11,bike_change_rollmean_24,0.00016696720216389502
2023,7.0,2023-07,12,bike_change_rollmean_24,-8.348363173712679e-05
2023,7.0,2023-07,13,bike_change_rollmean_24,-8.348360569024239e-05
2023,7.0,2023-07,14,bike_change_rollmean_24,-0.0002504508014425967
2023,7.0,2023-07,15,bike_change_rollmean_24,-0.00010852869525145255
2023,7.0,2023-07,16,bike_change_rollmean_24,-0.0007847458946102985
2023,7.0,2023-07,17,bike_change_rollmean_24,-0.0008765778477259067
2023,7.0,2023-07,18,bike_change_rollmean_24,-0.0009350163738729712
2023,7.0,2023-07,19,bike_change_rollmean_24,-0.00010018031977559619
2023,7.0,2023-07,20,bike_change_rollmean_24,-8.348379082348205e-06
2023,7.0,2023-07,21,bike_change_rollmean_24,0.0001419221278300942
2023,7.0,2023-07,22,bike_change_rollmean_24,0.00020036066359447008
2023,7.0,2023-07,23,bike_change_rollmean_24,-1.6696688839911893e-05
2023,8.0,2023-08,0,bike_change_rollmean_24,-9.183197715888593e-05
2023,8.0,2023-08,1,bike_change_rollmean_24,7.513524223602482e-05
2023,8.0,2023-08,2,bike_change_rollmean_24,0.00015861885233420153
2023,8.0,2023-08,3,bike_change_rollmean_24,0.0001252254105389701
2023,8.0,2023-08,4,bike_change_rollmean_24,6.67868896012823e-05
2023,8.0,2023-08,5,bike_change_rollmean_24,3.339344219595271e-05
2023,8.0,2023-08,6,bike_change_rollmean_24,-3.3393443798837886e-05
2023,8.0,2023-08,7,bike_change_rollmean_24,-9.183196353436183e-05
2023,8.0,2023-08,8,bike_change_rollmean_24,0.00011687704548186731
2023,8.0,2023-08,9,bike_change_rollmean_24,0.00047585656501703054
2023,8.0,2023-08,10,bike_change_rollmean_24,0.00027549590743338007
2023,8.0,2023-08,11,bike_change_rollmean_24,5.610098173765185e-12
2023,8.0,2023-08,12,bike_change_rollmean_24,0.00020870902143858944
2023,8.0,2023-08,13,bike_change_rollmean_24,0.000567688522540573
2023,8.0,2023-08,14,bike_change_rollmean_24,0.0004758565521939491
2023,8.0,2023-08,15,bike_change_rollmean_24,0.0005259467168904027
2023,8.0,2023-08,16,bike_change_rollmean_24,0.0009600614594269685
2023,8.0,2023-08,17,bike_change_rollmean_24,0.001335737672209978
2023,8.0,2023-08,18,bike_change_rollmean_24,0.0013190410026046883
2023,8.0,2023-08,19,bike_change_rollmean_24,0.0016529753259867765
2023,8.0,2023-08,20,bike_change_rollmean_24,0.0007597008306952513
2023,8.0,2023-08,21,bike_change_rollmean_24,0.0007513524516129032
2023,8.0,2023-08,22,bike_change_rollmean_24,0.0004842049132438389
2023,8.0,2023-08,23,bike_change_rollmean_24,0.0006595204732518534
2023,9.0,2023-09,0,bike_change_rollmean_24,0.0002674258269151138
2023,9.0,2023-09,1,bike_change_rollmean_24,4.554865393300682e-12
2023,9.0,2023-09,2,bike_change_rollmean_24,-0.00014665285548654246
2023,9.0,2023-09,3,bike_change_rollmean_24,-0.00019841270310559008
2023,9.0,2023-09,4,bike_change_rollmean_24,-0.00023291925921325052
2023,9.0,2023-09,5,bike_change_rollmean_24,-2.5879916356107657e-05
2023,9.0,2023-09,6,bike_change_rollmean_24,-0.00010351967122153209
2023,9.0,2023-09,7,bike_change_rollmean_24,-0.0004485852327122153
2023,9.0,2023-09,8,bike_change_rollmean_24,-0.0014492753917184264
2023,9.0,2023-09,9,bike_change_rollmean_24,-0.002510351971014493
2023,9.0,2023-09,10,bike_change_rollmean_24,-0.0011387164086956519
2023,9.0,2023-09,11,bike_change_rollmean_24,-0.00018978606004140786
2023,9.0,2023-09,12,bike_change_rollmean_24,-0.000552104914699793
2023,9.0,2023-09,13,bike_change_rollmean_24,-0.001207729511801242
2023,9.0,2023-09,14,bike_change_rollmean_24,-0.0011818495395445135
2023,9.0,2023-09,15,bike_change_rollmean_24,-0.0009144237585921324
2023,9.0,2023-09,16,bike_change_rollmean_24,-0.0001380262616977225
2023,9.0,2023-09,17,bike_change_rollmean_24,-0.0007763975432712215
2023,9.0,2023-09,18,bike_change_rollmean_24,-0.0013285024107660456
2023,9.0,2023-09,19,bike_change_rollmean_24,-0.002820910946583851
2023,9.0,2023-09,20,bike_change_rollmean_24,-0.0013630089664596271
2023,9.0,2023-09,21,bike_change_rollmean_24,-0.0013112491262939959
2023,9.0,2023-09,22,bike_change_rollmean_24,-0.0007850241689440993
2023,9.0,2023-09,23,bike_change_rollmean_24,-0.0009489303196687371
2023,10.0,2023-10,0,bike_change_rollmean_24,-7.513524704468044e-05
2023,10.0,2023-10,1,bike_change_rollmean_24,5.0090161891404514e-05
2023,10.0,2023-10,2,bike_change_rollmean_24,0.00011687704347826088
2023,10.0,2023-10,3,bike_change_rollmean_24,9.183196593868964e-05
2023,10.0,2023-10,4,bike_change_rollmean_24,0.00017531557323181726
2023,10.0,2023-10,5,bike_change_rollmean_24,2.504508114606292e-05
2023,10.0,2023-10,6,bike_change_rollmean_24,0.00021705737687838106
2023,10.0,2023-10,7,bike_change_rollmean_24,0.00043411474454017234
2023,10.0,2023-10,8,bike_change_rollmean_24,0.0016863688126627931
2023,10.0,2023-10,9,bike_change_rollmean_24,0.002838442557403326
2023,10.0,2023-10,10,bike_change_rollmean_24,0.0015527950550991785
2023,10.0,2023-10,11,bike_change_rollmean_24,0.0003005409873772791
2023,10.0,2023-10,12,bike_change_rollmean_24,0.0007930942680825486
2023,10.0,2023-10,13,bike_change_rollmean_24,0.0009684098124624322
2023,10.0,2023-10,14,bike_change_rollmean_24,0.0013440860348627529
2023,10.0,2023-10,15,bike_change_rollmean_24,0.0010518934301743136
2023,10.0,2023-10,16,bike_change_rollmean_24,9.183193227810062e-05
2023,10.0,2023-10,17,bike_change_rollmean_24,0.0010018032442396315
2023,10.0,2023-10,18,bike_change_rollmean_24,0.0013941762099779602
2023,10.0,2023-10,19,bike_change_rollmean_24,0.00259634007413344
2023,10.0,2023-10,20,bike_change_rollmean_24,0.0007513524015227411
2023,10.0,2023-10,21,bike_change_rollmean_24,0.0005676885025045082
2023,10.0,2023-10,22,bike_change_rollmean_24,0.00020036065838509317
2023,10.0,2023-10,23,bike_change_rollmean_24,0.00033393443598477257
2023,11.0,2023-11,0,bike_change_rollmean_24,-0.0002674258260869565
2023,11.0,2023-11,1,bike_change_rollmean_24,-0.0002846790956521739
2023,11.0,2023-11,2,bike_change_rollmean_24,-0.0002242926149068323
2023,11.0,2023-11,3,bike_change_rollmean_24,-8.626639296066254e-05
2023,11.0,2023-11,4,bike_change_rollmean_24,-0.00012939958799171842
2023,11.0,2023-11,5,bike_change_rollmean_24,-5.175983602484472e-05
2023,11.0,2023-11,6,bike_change_rollmean_24,-0.00019841270310559005
2023,11.0,2023-11,7,bike_change_rollmean_24,-0.0003019323801242236
2023,11.0,2023-11,8,bike_change_rollmean_24,-0.0009403036902691512
2023,11.0,2023-11,9,bike_change_rollmean_24,-0.0017167011879917185
2023,11.0,2023-11,10,bike_change_rollmean_24,-0.0010006901619047618
2023,11.0,2023-11,11,bike_change_rollmean_24,-0.0005952380915113871
2023,11.0,2023-11,12,bike_change_rollmean_24,-0.0010869565196687371
2023,11.0,2023-11,13,bike_change_rollmean_24,-0.0009316770289855071
2023,11.0,2023-11,14,bike_change_rollmean_24,-0.0008971704658385093
2023,11.0,2023-11,15,bike_change_rollmean_24,-0.0009403036770186335
2023,11.0,2023-11,16,bike_change_rollmean_24,-0.0007936507983436852
2023,11.0,2023-11,17,bike_change_rollmean_24,-0.0016045548923395445
2023,11.0,2023-11,18,bike_change_rollmean_24,-0.0018547274550724635
2023,11.0,2023-11,19,bike_change_rollmean_24,-0.0023636991291925463
2023,11.0,2023-11,20,bike_change_rollmean_24,-0.0012336094198757764
2023,11.0,2023-11,21,bike_change_rollmean_24,-0.0011732229254658385
2023,11.0,2023-11,22,bike_change_rollmean_24,-0.0006038647523809523
2023,11.0,2023-11,23,bike_change_rollmean_24,-0.0008022774393374741
2023,12.0,2023-12,0,bike_change_rollmean_24,-0.00035897950791424565
2023,12.0,2023-12,1,bike_change_rollmean_24,-0.0002504508154678421
2023,12.0,2023-12,2,bike_change_rollmean_24,-0.00022540573392105788
2023,12.0,2023-12,3,bike_change_rollmean_24,-8.348360528952113e-05
2023,12.0,2023-12,4,bike_change_rollmean_24,1.6696724504107387e-05
2023,12.0,2023-12,5,bike_change_rollmean_24,-5.009016389501102e-05
2023,12.0,2023-12,6,bike_change_rollmean_24,-9.183196754157484e-05
2023,12.0,2023-12,7,bike_change_rollmean_24,-0.00038402458825886594
2023,12.0,2023-12,8,bike_change_rollmean_24,-0.0010936352354237629
2023,12.0,2023-12,9,bike_change_rollmean_24,-0.0017615040468843919
2023,12.0,2023-12,10,bike_change_rollmean_24,-0.0010518934257663793
2023,12.0,2023-12,11,bike_change_rollmean_24,-0.0005593401622921258
2023,12.0,2023-12,12,bike_change_rollmean_24,-0.0004591598409136445
2023,12.0,2023-12,13,bike_change_rollmean_24,-0.0004591598389100381
2023,12.0,2023-12,14,bike_change_rollmean_24,-0.00033393441835303546
2023,12.0,2023-12,15,bike_change_rollmean_24,-0.00040906965377679824
2023,12.0,2023-12,16,bike_change_rollmean_24,-0.0002587991677018634
2023,12.0,2023-12,17,bike_change_rollmean_24,-0.000358979500300541
2023,12.0,2023-12,18,bike_change_rollmean_24,-0.0009350163690643158
2023,12.0,2023-12,19,bike_change_rollmean_24,-0.0015027049320777397
2023,12.0,2023-12,20,bike_change_rollmean_24,-0.0007012622825085153
2023,12.0,2023-12,21,bike_change_rollmean_24,-0.000567688525345622
2023,12.0,2023-12,22,bike_change_rollmean_24,-0.0007179590018032458
2023,12.0,2023-12,23,bike_change_rollmean_24,-0.00026714754798637543
2024,1.0,2024-01,0,bike_change_rollmean_24,0.00023375409657383286
2024,1.0,2024-01,1,bike_change_rollmean_24,0.00028384425886595867
2024,1.0,2024-01,2,bike_change_rollmean_24,0.0002754959018232819
2024,1.0,2024-01,3,bike_change_rollmean_24,0.00010852868964135441
2024,1.0,2024-01,4,bike_change_rollmean_24,-2.504508034462032e-05
2024,1.0,2024-01,5,bike_change_rollmean_24,9.183196674013224e-05
2024,1.0,2024-01,6,bike_change_rollmean_24,0.00010852868683630535
2024,1.0,2024-01,7,bike_change_rollmean_24,0.0003088893464235624
2024,1.0,2024-01,8,bike_change_rollmean_24,0.0007430040937687838
2024,1.0,2024-01,9,bike_change_rollmean_24,0.0015194016068924062
2024,1.0,2024-01,10,bike_change_rollmean_24,0.0008849262179923862
2024,1.0,2024-01,11,bike_change_rollmean_24,0.0004675081939491084
2024,1.0,2024-01,12,bike_change_rollmean_24,0.0006762172029653376
2024,1.0,2024-01,13,bike_change_rollmean_24,0.000567688522540573
2024,1.0,2024-01,14,bike_change_rollmean_24,0.00029219261550791426
2024,1.0,2024-01,15,bike_change_rollmean_24,0.0002587991777198958
2024,1.0,2024-01,16,bike_change_rollmean_24,0.0004174180316569825
2024,1.0,2024-01,17,bike_change_rollmean_24,0.0005593401538769785
2024,1.0,2024-01,18,bike_change_rollmean_24,0.0009183196585854537
2024,1.0,2024-01,19,bike_change_rollmean_24,0.001377479492286115
2024,1.0,2024-01,20,bike_change_rollmean_24,0.0006678688587457423
2024,1.0,2024-01,21,bike_change_rollmean_24,0.0005092499979963935
2024,1.0,2024-01,22,bike_change_rollmean_24,0.00042576639430975754
2024,1.0,2024-01,23,bike_change_rollmean_24,0.0004257663886996593
2024,2.0,2024-02,0,bike_change_rollmean_24,0.00016955808352966373
2024,2.0,2024-02,1,bike_change_rollmean_24,-2.6772328550010708e-05
2024,2.0,2024-02,2,bike_change_rollmean_24,-7.13928729920754e-05
2024,2.0,2024-02,3,bike_change_rollmean_24,3.569643820946669e-05
2024,2.0,2024-02,4,bike_change_rollmean_24,8.031698436496037e-05
2024,2.0,2024-02,5,bike_change_rollmean_24,-2.6772329835082458e-05
2024,2.0,2024-02,6,bike_change_rollmean_24,-1.7848218462197472e-05
2024,2.0,2024-02,7,bike_change_rollmean_24,6.246876890126365e-05
2024,2.0,2024-02,8,bike_change_rollmean_24,0.0003123438278003855
2024,2.0,2024-02,9,bike_change_rollmean_24,0.00038373676418933386
2024,2.0,2024-02,10,bike_change_rollmean_24,0.0001784821910473335
2024,2.0,2024-02,11,bike_change_rollmean_24,0.0003926608224459199
2024,2.0,2024-02,12,bike_change_rollmean_24,0.0001874062942814307
2024,2.0,2024-02,13,bike_change_rollmean_24,0.00029449562732919253
2024,2.0,2024-02,14,bike_change_rollmean_24,5.3544666095523615e-05
2024,2.0,2024-02,15,bike_change_rollmean_24,0.00038373670550439067
2024,2.0,2024-02,16,bike_change_rollmean_24,0.00012493754422788602
2024,2.0,2024-02,17,bike_change_rollmean_24,8.924113214821156e-05
2024,2.0,2024-02,18,bike_change_rollmean_24,0.0005622188871278645
2024,2.0,2024-02,19,bike_change_rollmean_24,0.0003658884930391946
2024,2.0,2024-02,20,bike_change_rollmean_24,0.000124937540801028
2024,2.0,2024-02,21,bike_change_rollmean_24,2.6772318697794e-05
2024,2.0,2024-02,22,bike_change_rollmean_24,-2.1417862619804e-12
2024,2.0,2024-02,23,bike_change_rollmean_24,-2.6772328978367924e-05
2024,3.0,2024-03,0,bike_change_rollmean_24,-1.669672570627126e-05
