target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-12-11 17:00:00,test,weekday,12,17,6,1.6645556680159082,2.7931457128776875,3.2068542871223125
rental_count,2025-12-12 17:00:00,test,weekday,12,17,6,1.6645556680159082,2.7931457128776875,3.2068542871223125
rental_count,2025-12-17 17:00:00,test,weekday,12,17,6,1.6645556680159082,2.7931457128776875,3.2068542871223125
rental_count,2025-12-18 17:00:00,test,weekday,12,17,6,1.6645556680159082,2.7931457128776875,3.2068542871223125
rental_count,2025-01-07 21:00:00,test,weekday,1,21,4,0.8550535607784989,0.798649739475171,3.201350260524829
rental_count,2025-04-30 08:00:00,test,weekday,4,8,6,1.5579319259211595,2.8006223230074196,3.1993776769925804
rental_count,2025-06-11 19:00:00,test,weekday,6,19,7,3.489933322398036,3.806649917269376,3.193350082730624
rental_count,2025-09-23 08:00:00,test,weekday,9,8,6,1.5669574802899195,2.816021822277756,3.183978177722244
rental_count,2025-11-01 17:00:00,test,offday,11,17,0,1.9919052501217651,3.1829013968126736,3.1829013968126736
rental_count,2025-11-02 17:00:00,test,offday,11,17,0,1.9919052501217651,3.1829013968126736,3.1829013968126736
rental_count,2025-11-22 17:00:00,test,offday,11,17,0,1.9919052501217651,3.1829013968126736,3.1829013968126736
rental_count,2025-11-23 17:00:00,test,offday,11,17,0,1.9919052501217651,3.1829013968126736,3.1829013968126736
rental_count,2025-11-30 17:00:00,test,offday,11,17,0,1.9919052501217651,3.1829013968126736,3.1829013968126736
rental_count,2025-01-21 13:00:00,test,weekday,1,13,4,1.1821091116356963,0.818660673582827,3.1813393264171728
rental_count,2025-05-04 12:00:00,test,offday,5,12,5,2.5072468061569184,1.8277294733236669,3.172270526676333
rental_count,2025-06-18 08:00:00,test,weekday,6,8,0,1.7739789639390902,3.169244134852139,3.169244134852139
rental_count,2025-06-20 08:00:00,test,weekday,6,8,0,1.7739789639390902,3.169244134852139,3.169244134852139
rental_count,2025-06-23 08:00:00,test,weekday,6,8,0,1.7739789639390902,3.169244134852139,3.169244134852139
rental_count,2025-06-24 08:00:00,test,weekday,6,8,0,1.7739789639390902,3.169244134852139,3.169244134852139
rental_count,2025-06-25 08:00:00,test,weekday,6,8,0,1.7739789639390902,3.169244134852139,3.169244134852139
rental_count,2025-06-26 08:00:00,test,weekday,6,8,0,1.7739789639390902,3.169244134852139,3.169244134852139
rental_count,2025-06-30 08:00:00,test,weekday,6,8,0,1.7739789639390902,3.169244134852139,3.169244134852139
rental_count,2025-08-03 18:00:00,test,offday,8,18,0,2.210590856326749,3.1615017908003153,3.1615017908003153
rental_count,2025-08-16 18:00:00,test,offday,8,18,0,2.210590856326749,3.1615017908003153,3.1615017908003153
rental_count,2025-04-12 17:00:00,test,offday,4,17,1,2.642651121067176,4.1584071910289,3.1584071910288998
rental_count,2025-10-02 15:00:00,test,weekday,10,15,6,3.5321545174649223,2.8459825152444056,3.1540174847555944
rental_count,2025-10-17 15:00:00,test,weekday,10,15,6,3.5321545174649223,2.8459825152444056,3.1540174847555944
rental_count,2025-06-13 17:00:00,test,weekday,6,17,3,3.996073294839672,6.150927278739369,3.1509272787393687
rental_count,2025-11-16 10:00:00,test,offday,11,10,4,1.3209194569099278,0.8530664183103598,3.14693358168964
rental_count,2025-11-11 06:00:00,test,weekday,11,6,4,0.731680949506404,0.8726102515480556,3.1273897484519444
rental_count,2025-04-04 16:00:00,test,weekday,4,16,6,3.598796203344481,2.87722428820208,3.12277571179792
rental_count,2025-04-17 16:00:00,test,weekday,4,16,6,3.598796203344481,2.87722428820208,3.12277571179792
rental_count,2025-05-26 17:00:00,test,weekday,5,17,9,3.8090960729443677,5.881648307097462,3.1183516929025377
